"(5, 5)",0.05019712448120117,True,,1
0,0.04501986503601074,True,,1
1,0.04497194290161133,True,,1
2,0.05145597457885742,True,,1
3,0.045211076736450195,True,,1
4,3.4788670539855957,False,,69
5,2.847407817840576,True,12,58
6,0.40976405143737793,False,,6
7,0.40161919593811035,False,,5
8,0.48387885093688965,False,,7
9,10.141540765762329,False,,194
10,1.0435690879821777,True,16,18
11,0.1211388111114502,False,,0
12,0.01984381675720215,False,,1
13,0.11919116973876953,False,,0
14,1.245894193649292,True,8,20
15,9.990083932876587,False,,181
16,0.20961689949035645,False,,2
17,0.30159521102905273,False,,4
18,0.3883790969848633,False,,6
19,5.254226922988892,True,12,123
20,3.196575880050659,False,,63
21,0.04617190361022949,True,,1
22,0.05384993553161621,True,,1
23,0.04516410827636719,True,,1
24,0.04561114311218262,True,,1
