"(5, 5)",0.08678984642028809,True,0,
0,0.06986021995544434,True,0,
1,0.06336069107055664,True,0,
2,0.06533312797546387,True,0,
3,0.05738520622253418,True,0,
4,80.59949111938477,False,1937,
5,64.27911972999573,True,1557,12
6,89.11567831039429,False,1807,
7,5.95054292678833,False,80,
8,6.648047924041748,False,127,
9,247.43530321121216,False,5294,
10,148.88056087493896,True,3163,16
11,0.12689805030822754,False,1,
12,0.03685712814331055,False,0,
13,0.12857913970947266,False,1,
14,34.54534697532654,True,712,8
15,372.4117970466614,False,8280,
16,0.3791840076446533,False,7,
17,2.4586050510406494,False,57,
18,5.429755210876465,False,144,
19,15.99251675605774,True,321,12
20,8.173157215118408,False,168,
21,0.05349302291870117,True,0,
22,0.06250476837158203,True,0,
23,0.05378890037536621,True,0,
24,0.053498029708862305,True,0,
