"(4, 4)",0.032768964767456055,True,2649,6
0,0.05577874183654785,True,4566,6
1,0.07219195365905762,True,6262,6
2,0.01469278335571289,True,1256,6
3,0.06807994842529297,False,5507,
4,0.009763956069946289,True,852,9
5,0.014708995819091797,True,1222,9
6,0.011857271194458008,False,961,
7,0.01933002471923828,True,1718,3
8,0.017865896224975586,True,1510,6
9,0.0011827945709228516,False,112,
10,0.0023789405822753906,True,228,6
11,0.006263017654418945,True,581,6
12,0.020133018493652344,False,1832,
13,0.008121967315673828,True,757,6
14,0.017676115036010742,True,1663,6
15,0.02867603302001953,True,2568,6
