"(5, 5)",0.056935787200927734,True,0,
0,0.056478023529052734,True,0,
1,0.050019264221191406,True,0,
2,0.06049394607543945,True,0,
3,0.048662662506103516,True,0,
4,78.03765416145325,False,1937,
5,61.57287406921387,True,1557,12
6,86.635085105896,False,1807,
7,5.829081058502197,False,80,
8,6.563247203826904,False,127,
9,242.70472812652588,False,5302,
10,144.4943549633026,True,3146,16
11,0.12817907333374023,False,1,
12,0.019989013671875,False,0,
13,0.1208500862121582,False,1,
14,34.0706250667572,True,712,8
15,363.69134402275085,False,8247,
16,0.3765592575073242,False,7,
17,2.3773040771484375,False,57,
18,4.686464071273804,False,134,
19,15.651207208633423,True,324,12
20,7.954414129257202,False,168,
21,0.045426130294799805,True,0,
22,0.05180788040161133,True,0,
23,0.04746222496032715,True,0,
24,0.04513406753540039,True,0,
