"(4, 4)",5.2704079151153564,True,1270456,3
0,1.6074938774108887,True,415527,6
1,1.795562982559204,True,458253,6
2,1.630213737487793,True,401087,6
3,3.5947909355163574,False,877878,
4,2.086682081222534,True,542362,9
5,2.0779662132263184,True,519614,9
6,2.831751823425293,False,699137,
7,1.117588996887207,True,285625,3
8,1.6244761943817139,True,422321,6
9,2.0340230464935303,False,509699,
10,0.9583837985992432,True,243889,6
11,1.1362581253051758,True,296169,6
12,1.2079877853393555,False,338688,
13,0.5873818397521973,True,166087,3
14,0.8306019306182861,True,232828,3
15,1.2918429374694824,True,348315,3
