"(4, 4)",0.011805057525634766,True,6,47
0,0.017236948013305664,True,9,67
1,0.009702920913696289,True,9,32
2,0.0063190460205078125,True,6,35
3,0.04311108589172363,False,,211
4,0.005986213684082031,True,9,31
5,0.006039142608642578,True,9,34
6,0.003156900405883789,False,,17
7,0.013612031936645508,True,9,88
8,0.013849258422851562,True,6,101
9,0.0023012161254882812,False,,15
10,0.005572080612182617,True,6,35
11,0.004730701446533203,True,6,25
12,0.04877901077270508,False,,256
13,0.008860111236572266,True,9,43
14,0.016468048095703125,True,9,69
15,0.009506940841674805,True,6,35
