"(4, 4)",0.01452326774597168,True,,1
0,0.013960123062133789,True,,1
1,0.016972780227661133,True,,1
2,0.015151023864746094,True,,1
3,0.07737302780151367,False,,4
4,0.015774011611938477,True,,1
5,0.015263080596923828,True,,1
6,0.005990743637084961,False,,1
7,0.02367687225341797,True,9,0
8,0.041724205017089844,True,6,1
9,0.006011962890625,False,,1
10,0.015115022659301758,True,,1
11,0.015110015869140625,True,,1
12,0.11880302429199219,False,,7
13,0.016878843307495117,True,,1
14,0.016036033630371094,True,,1
15,0.013689994812011719,True,,1
