"[4, 19, 3]",0.1352858543395996,True,,1
"[11, 8, 35]",34.63887095451355,True,15,236
"[18, 25, 34]",0.10698986053466797,True,,1
"[28, 29, 13]",18.660971879959106,False,,137
"[24, 8, 19]",0.16542983055114746,True,,1
"[0, 13, 23]",1.3313071727752686,True,9,6
"[22, 14, 21]",0.19460010528564453,True,,1
"[27, 22, 15]",0.0560610294342041,False,,1
"[34, 11, 0]",16.241177082061768,True,25,100
"[12, 31, 33]",5.503345966339111,True,19,30
"[6, 32, 24]",59.831369161605835,True,30,414
"[24, 5, 9]",3.093759059906006,False,,18
"[15, 11, 32]",0.0820930004119873,False,,1
"[12, 17, 5]",250.39888525009155,False,,1919
"[35, 1, 21]",3.0388879776000977,True,10,18
"[21, 31, 17]",14.406234741210938,True,10,96
"[8, 22, 17]",14.428603887557983,True,20,101
"[15, 2, 13]",0.6949338912963867,False,,2
"[23, 0, 19]",55.065242767333984,False,,373
"[18, 33, 28]",26.863229036331177,True,25,193
"[1, 23, 26]",16.841613054275513,False,,128
"[34, 13, 9]",0.14088892936706543,True,,1
"[34, 0, 17]",9.26973295211792,True,10,65
"[17, 14, 15]",75.00219821929932,False,,459
"[12, 33, 26]",44.08310031890869,False,,323
"[4, 0, 9]",416.22418308258057,True,27,3858
"[22, 23, 3]",30.795163869857788,False,,209
"[32, 29, 22]",20.917359828948975,False,,135
"[34, 7, 18]",1.791299819946289,True,10,10
"[5, 15, 3]",0.13493895530700684,True,,1
"[0, 29, 1]",11.140056848526001,True,20,67
"[29, 3, 22]",4.8996217250823975,True,10,25
"[24, 8, 27]",0.1757957935333252,True,,1
"[22, 30, 17]",89.37970495223999,False,,776
"[0, 22, 29]",0.13054895401000977,True,,1
"[12, 35, 0]",1000.0050671100616,,,8309
"[22, 13, 19]",26.540852069854736,False,,198
"[3, 31, 2]",2.2841649055480957,True,25,10
"[32, 34, 20]",5.633210182189941,False,,36
"[24, 26, 9]",0.16057324409484863,True,,1
"[19, 31, 11]",67.88775134086609,False,,396
"[3, 8, 25]",0.16446805000305176,True,,1
"[27, 7, 35]",0.579545259475708,True,10,2
"[25, 11, 29]",2.134917974472046,False,,13
"[2, 18, 17]",4.36963677406311,True,10,27
"[34, 16, 32]",0.11980104446411133,True,,1
"[34, 33, 3]",3.882223129272461,True,15,21
"[22, 17, 34]",279.6665358543396,False,,3960
"[11, 12, 25]",1.3502657413482666,False,,7
"[13, 17, 1]",66.3323860168457,False,,470
